s,highlight,text_url
ךג,"<b>לכךגם</b> שבחקלאות הקדומה והמסורתית בארץ ישראל, חורשים לפני הזריעה, לעתים אף חרישים אחדים, אך לא נהגו לזרוע לפני חרישת השדות. ואולם גם לאחר הזריעה ממשיכים לרדד את הקרקע, והרידוד הוא תולדה של חרישה.",https://www.sefaria.org.il/Mishnat_Eretz_Yisrael_on_Mishnah_Shabbat_7:2:7?lang=he
ךד,כךל שדךלגכח ש ךלדקחכ <b>ףךדלכח</b> <b>שףךדג</b>,https://www.sefaria.org.il/Rashi_on_Genesis_18:22:1?lang=he
ךד,"לְגוֹי יָהִיב לֵיהּ אַרְבָּעָה זוּזֵי, לְיִשְׂרָאֵל אָמַר לֵיהּ: <b>מִסְתַּיִיךְדְּקָא</b> חָזִית בְּסַנְאָךְ. עַד תְּלָתִין יוֹמִין עָבִיד הָכִי, מִכָּאן וָאֵילָךְ, כֵּיוָן דְּדָשׁ דָּשׁ.","https://www.sefaria.org.il/Ein_Yaakov,_Gittin_5:11?lang=he"
ךד,"החתיכה שנמלחה ולא הודחה, הכל שרי, דודאי איכא שישים כנגד המלח שעל החתיכה, יען דהחתיכה עצמה ודאי היא שלושים נגד המלח שעליה; ואם אין ששים בקדרה נגד המלח ודם פליטה שעל הבשר, אפילו לא הושם אלא בכלי שני שהיד <b>סוךדת</b>","https://www.sefaria.org.il/Ben_Ish_Hai,_Halachot_2nd_Year,_Metzora_20:1?lang=he"
ךד,"אם כן הרי נתבאר שבעולם האצילות היא הידיעה והכריחה, א""כ קשה <b>ךדברי</b> רז""ל על פסוק ויאמר ה' אל משה אמר אל הכוהנים בני אהרן, מלך ראשון שיעמוד לישראל ידקר בחרב.",https://www.sefaria.org.il/The_Wars_of_God_5:11?lang=he
ךד,"רבינו הב""י שכתב בסעיף ב׳ יש מקומות שמקילים בדבר ולוקחים פת מנחתום העכו""ם במקום שאין שם נחתום ישראל מפני שהיא שעת הדחק אבל פת של בעלי בתים אין מי שמורה בה להקל וכו׳ עכ""ל שכיון שהעתיק לשון הרמב""ם למה השמיט <b>הךדבשדה</b>","https://www.sefaria.org.il/Arukh_HaShulchan,_Yoreh_De'ah_112:5?lang=he"
ךד,"ואינם נכונים כלל שכל עיר שבעולם אפי' אינה מוקפת מחיצות ורה""ר גמורה עוברת בתוכה הרי הוא כד""א בין לשובת שם בין למניח עירוב בין נתנוהו א""י או רוח רעה בתוכה ואפי' הניחוהו בתוך רה""ר שלה ואפי' נמי בעיר חרבה <b>כךדינו</b>",https://www.sefaria.org.il/Chiddushei_Ramban_on_Eruvin_41b:1?lang=he
ךד,איש לגבי אשה דחוששת לשבועת אפטרופס ולכך פטרה אבל לא משבועת יתומים אם תגבה כתובתה אבל בראובן המלוה מעות לשמעון ופטרו משבועה לו וליורשיו מה טיבו לשבועת אפטרופסים פה דהא אין המלוה אפטרופס לנכסי לוה ועל <b>כרחךדפטרו</b>,"https://www.sefaria.org.il/Benei_Ahuvah_on_Mishneh_Torah,_Marriage_16:20:1?lang=he"
ךד,"משכחת לה והרי לב""ש שום אשה אינה משועבד' להניק וכו' ודוחק דעיקר פלוגתא דב""ש לא לענין נשואין נאמר כ""א לענין עיקר זמן הנקה ואף שהתנוק יונק והולך עד ד' וה' מ""מ נ""מ אם פירש דלב""ש מותר להחזירו אם פי' קודם <b>ךד""ח</b>","https://www.sefaria.org.il/Beit_Meir_on_Shulchan_Arukh,_Even_HaEzer_13:14?lang=he"
ךד,"ומה יוטעם עכשיו התירוץ ""בשליחות בע""כ דבגירושין איתא ובקדושין ליתא"", כלומר, דהגמ' מתרץ אמנם כקושיתנו הנ""ל, דחזרה ליתא בקדושין, דשפיר שייך בזה הגדר זכיה, אם כי בגירושין לא <b>שייךד</b> הגדר הנ""ל, דכל טעמא דלא שייך","https://www.sefaria.org.il/Darkhei_Moshe_(Amiel),_Darkhei_HaKinyanim,_Shmatta_8_11:18?lang=he"
ךד,<b>ואךדר</b> גךכנִקַּף is in the passive voice.,https://www.sefaria.org.il/Rashi_on_Isaiah_10:34:1?lang=he
ךד,דוד לא ידע פירוש הפסוק מטה מטה שהוא לשבח ועלי של ב' שבטים כהונה ומלכות שדומה שבטו לשבטו של לוי ממש הגם שידע כמה עניינים כתובים בשבט לוי ובשבטו כגון פעם נזר ומשיחה וציץ וקריבה ודומה שבטו לשבטו של לוי <b>אךד</b>,"https://www.sefaria.org.il/Shenei_Luchot_HaBerit,_Vavei_HaAmudim_11:2?lang=he"
ךד,והימים אשר <b>מלךדוד</b>. . וישם כסא לאם המלך זו רות המואביה שהיתה אמה של מלכות. וינס יואב וגו' ויחזק בקרנות המזבח.,https://www.sefaria.org.il/Yalkut_Shimoni_on_Nach_170:4?lang=he
ךד,"ז""ל השואל בשער השיר דף <b>ךד</b> ע""ב וז""ל סומא אינו חייב בה אלא מדרבנן. ואעפ""כ יכול להוציא אחרים. י""ח עתו' בפד""מ י""ט עכ""ל. ואנא מותבינא תיובתא כלפי סנאי דאמ""ו הגאון נר""ו.","https://www.sefaria.org.il/Sheilat_Yaavetz,_Volume_II_67:2?lang=he"
ךד,"ישועתם רק לפי צרכיותיהם בלבד שנשתחררו מן שונאיהם שבאו עליהם, ולא שיכבשו הם את ארץ אויביהם, משא״כ בפורים שהי׳ בארץ עממין ואכתי עבדי אחשורוש אנן, מ״מ לא בלבד שצרכיותיהם נתמלאו ולא הרגו אותם, רק עוד <b>ונהפךד</b>","https://www.sefaria.org.il/Esh_Kodesh,_Jewish_Year_5702,_Purim_5?lang=he"
ךד,"איבעית אימא לעולם תרתי <b>כיוךדדש</b> ביה אתי לטלטולי. פירש רש""י לענין היתר חבירו בחדא סגי מיהו לדידיה בעי למיעבד הרחקה דלא ליתי לטלטולי. והוא הדין דסבירא ליה להאי תנא בכל מבטלי רשות דבעי לנעול.",https://www.sefaria.org.il/Rosh_on_Eruvin_7:7:1?lang=he
ךד,"תוך צ' והן מעוברת ומניקה תמיד קנסינן דוקא לגרש בזמן ההיתר כפי שהי' עמה באיסור ואפילו כהן שנשא תוך צ' ועכבה עד אח""ז ונמצאת אינה מעוברת מ""מ צריך לגרש ותאסור עולמית וה""ה לכונס מעוברת והפילה או מניקה ועברי <b>ךד""ח</b>","https://www.sefaria.org.il/Beit_Meir_on_Shulchan_Arukh,_Even_HaEzer_13:13?lang=he"
ךד,ישא ה' פניו אליך וישם לך שלום ואשר לא שם לבו לדבר התיבות בפירוד בין הדבקים מפאת מהירת המבטא יקרא יִבָרֶכְ <b>ךָדֹנָי</b> ואשמרך יָאֵ רַדֹנָי פָּנָ וְלֶיךְ ויחונך: אִשָׂא אֲדֹנָי פָּנָ וְלֶיךָ וישם לך שלום:,"https://www.sefaria.org.il/Yesod_VeShoresh_HaAvodah,_The_Fifth_Gate_6:32?lang=he"
ךד,"וע""פ הנ""ל נבאר ש""ס דסנה' דף ק""ב ודי זהב א""ר ינאי אמר משה בשביל רוב זהב שהשפעת לה' עד שאמרו די גרם להם לעשות אלוקי זהב וכו' א""ר יצחק אין לך כל פורעניות שבאה לעולם שאין בה א' <b>מ""ךד</b> בהכרע ליטרא של עגל הראשון","https://www.sefaria.org.il/Toldot_Yaakov_Yosef,_Nasso_79?lang=he"
ךד,כךל שדךלגכח ש ךלדקחכ <b>ףךדלכח</b> <b>שףךדג</b>,https://www.sefaria.org.il/Rashi_on_Genesis_18:22:2?lang=he
ךה,"וקודשא <b>בריךהוא</b> שדר לגביה תלת מלאכין באתגלייא. וכי מאן יכיל למחמי למלאכין, והא כתיב עושה מלאכיו רוחות. אלא ודאי חמון לון, ונחתי לארעא כגוונא דא.","https://www.sefaria.org.il/Shenei_Luchot_HaBerit,_Asara_Maamarot,_Second_Maamar_60?lang=he"
ךה,<b>מֶלֶךְהָדוּר</b>. מֶלֶךְ וָתִיק. מֶלֶךְ זָךְ. מֶלֶךְ חֵי הָעוֹלָמִים. מֶלֶךְ טוֹב וּמֵטִיב. מֶלֶךְ יָחִיד וּמְיֻחָד. מֶלֶךְ כַּבִּיר. מֶלֶךְ לוֹבֵשׁ רַחֲמִים. מֶלֶךְמַלְכֵי הַמְּלָכִים. מֶלֶךְ נִשְׂגָּב.,"https://www.sefaria.org.il/Siddur_Ashkenaz,_Shabbat,_Shabbat_Evening,_Ribon_Kol_HaOlamim_1?lang=he"
ךה,<b>וְלַקָּדוֹשׁבָּרוּךָהוּא</b> אֵין מְנוּחָה עַד שֶׁנִּכְנָס לְגַן עֵדֶן לְהִשְׁתַּעֲשֵׁעַ עִם נִשְׁמוֹת הַצַּדִּיקִים. וְהַסִּימָן - כִּי נִמְכַּרְנוּ אֲנִי וְעַמִּי וְגוֹ'.,"https://www.sefaria.org.il/Zohar,_Vayakhel_2:22?lang=he"
ךה,שלו וכו' ולכך נשאת בד' דאין מזל לישראל והיינו דאמר רב יוסף דלא אפשר דהאי דבעי מפני מה אמרו בתולה נשאת ליום הד' כונתו דיום ד' קשה כפי המזל דהרי אין מזל לישראל ולכך נקרא אברהם וזה רמז באומרו מאריה דאברהם <b>ךה'</b>,https://www.sefaria.org.il/Petach_Einayim_on_Ketubot_2a:1?lang=he
ךה,ואין לומר בזה אפושי פלוגתא לא מפשינן וכשם שבית האסורין לר' <b>יהוךה</b> אינו חייב גם לרבנן נימא הכי דאינו דירת כבוד.,https://www.sefaria.org.il/Petach_Einayim_on_Yoma_20b:1?lang=he
ךה,"התורה בזמן שקדשו על פי ראיה, או ביום זיי""ן לדעת ר' יוסי שיכוין בשעת אמירת עשרת הדברות שם היוצא מפסוק גל עיני וכו' [בשילוב שם הוי""ה ב""ה]: כזה יגהבווה ילהיותה יעהטומה ייההותה [ינהנווה] ייהפורה יוהלותה <b>יאהאוךה</b>","https://www.sefaria.org.il/Baal_Shem_Tov,_Shavuot_1:1?lang=he"
ךה,"אך כל תרי""ג מצות כלולים בעשרת הדברות וכמ""ש ר""ס גאון והובא ברש""י ויש תר""כ אותיות בעשרת הדברות נגד תרי""ג מצות וז' מצות דרבנן וזה שנאמר את כל הדברים <b>האלךה</b> תרי""ג מצות לאמר מרמז על תורה שבעל פה שעז""נ תזל כטל","https://www.sefaria.org.il/Pri_Tzadik,_Yitro_11:1?lang=he"
ךה,"והדברים מלמדים זה על זה. 1 לשון ""מסילת שרים"" ""<b>אךהקדוש</b> הדבק תמיד באלוהיו, ונפשו מתהלכת בין המושכלות האמתיות באהבת בוראו ויראתו, הנה נחשב לו כאילו הוא מתהלך לפני ה' בארצות החיים עודנו פה בעולם הזה.","https://www.sefaria.org.il/Gan_Naul,_House_I_10:6:1?lang=he"
ךה,"נתתי נקמתי באדום בידע מי ישראל לעתיד לבא משולים בכוכבים מה הכוכבים מזהיריםב רקיע כך הם לעתיד לבא והמשכילים יזהירו כזוהר הרקיע וגו' : ד""א למה משולים כחול הים מה חול הים אדם נוטל הימנו מלא קומצו ונותן <b>לתוךה</b>",https://www.sefaria.org.il/Pesikta_Rabbati_11:1?lang=he
ךה,"זמה מה למטה שלשה דורות אף למעלה שלשה דורות ומה בעונש עשה למטה כלמעלה אף באזהרה נמי עשה למטה כלמעלה, רב אשי אמר לעולם כדקתני ומאי למטה באיסור, אי מה היא אם אמה אסורה אף הוא אם אמו אסורה אמר אביי אמר קרא <b>אמךהיא</b>",https://www.sefaria.org.il/Yalkut_Shimoni_on_Torah_622:2?lang=he
ךה,"ומתל <b>דלךהגליד</b> פי המכה בידוע ששלשה ימים קודם שחיטה, לא הגליד המוציא מחבירו עליו הראיה. ומן אלעלאמאת פיעוף טהורמותחין לעוף חוט שלמשיחה אם חולק שתים לכאן ושתים לכאן בידוע שהוא עוף טמא.",https://www.sefaria.org.il/Kuzari_4:44?lang=he
ךה,אמר הכוזרי: נחזר לעניננו הודעני נא איך קמה דתכם איך נתפשטה ונתקבלה <b>איךהגיעו</b> הגדעות לידי הסכם לאחר שהיו חלוקות ובמשך אי זה זמן הנחו יסודות הדת עליהם נבנתה ואחר כך נתחזקה ולבסוף נשלמה שהרי תחלת כל דת אינה,https://www.sefaria.org.il/Kuzari_1:86?lang=he
ךה,"וזה שנים כרגע נראה ס' מצודת דוד על אגדות ושם כתב <b>ךהתו'</b> בסוגיין הם מפרשים עשב הצומח על ראש חזרת וזהו כונת דבריהם ע""ש ולא שמיע לי כלומר לא סבירא לי ובודאי התו' לא כיונו לזה ופשוט:",https://www.sefaria.org.il/Petach_Einayim_on_Megillah_13a:3?lang=he
ךה,ומן הגר שפדאו בל' זקוקי' ונתן ראובן חלקו ברצון ועתה שואל שיחזירו חלקו כיון [שבפשיעתן] נתפס שנשבעו עליו שהיה גר נראה שהם פטורי' שהרי אפי' עמדו בדין ונתחייבו לפדות הגר <b>והלךהוא</b> ופדאו בשבילו הניח מעותיו על,"https://www.sefaria.org.il/Teshuvot_Maharam,_Prague_Edition_992:1?lang=he"
ךה,"והנה לא תאבה האשה ללכת אחריך <b>ךהנך</b> נקי משבועתך זאת אשר אני משביעך לקחת אשה לבני מארצי וממולדתי אבל השמר עכ""פ שלא תשב בני שמה.","https://www.sefaria.org.il/Ralbag_on_Torah,_Genesis_24:1:3?lang=he"
ךה,או <b>ךהעדר</b> זכות מישראל להשראת שכינה במעשה ידיהם. או שאין שערי הבית הזה ראויים להכנס בם שכינה כי אולי לא נבנה הבית בקדושה הראויה להמשיך השפע העליון. או למעני שאני משולל זכות להשראת שכינה בבית אשר במתי.,"https://www.sefaria.org.il/Romemot_El_on_Psalms,_Introduction_by_the_Author's_Son_3?lang=he"
ךה,"<b>הילכךהיכא</b> שנפל חמץ קודם איסורו לדבר שאינו חמץ ויש בו ששים הרי זה נתבטל ומותר לאוכלו או לשתותו בפסח ואע""ג דבזמנו במשהו הכא כבר נתבטל בששים קודם שבא זמן איסורו. וכן הלכה למעשה:","https://www.sefaria.org.il/Ohr_Zarua,_Volume_IV,_Piskei_Avodah_Zarah_270:1?lang=he"
ךה,"ועלו ובאו בביתו ואח""ך הנה נג""ע זה ותתפשהו בבגדו ובו היה מסיים אל עורו ואל בשרו ואף בית גרמ""ו הנה כי כן שפיר קאמרי ליה ליעיין מר במיליה וגם אמרו ליה מי חשיד קב""ה דעביד דינא בלא דינא דבנדון זה ליכא למימר <b>ךהם</b>",https://www.sefaria.org.il/Petach_Einayim_on_Berakhot_5b:3?lang=he
ךה,"ואף טיטוס הרשע היה <b>מוךה</b> שהקב""ה מושל בים. ולכך קאמר יעלה ליבשה וכו':",https://www.sefaria.org.il/Petach_Einayim_on_Gittin_56b:2?lang=he
ךה,"שכן מצינו בחנה שנתיחדה עם בעלה בקדושה, ולא קפח הקדוש <b>ברוךהוא</b> מתן שכרה, ונתן לה הקדוש ברוך הוא בן צדיק כמשה, שנאמר, אם יעמד משה ושמואל . וכן הוא אומר, משה ואהרן בכהניו ושמואל בקוראי שמו .","https://www.sefaria.org.il/Midrash_Tanchuma,_Nasso_7:1?lang=he"
